Altitude,Heat Capacity Ratio,Sound Speed
m,-,m/s
10810,1.4,295.9904055
10820,1.4,295.9464259
10830,1.4,295.9024398
10840,1.4,295.8584474
10850,1.4,295.8144485
10860,1.4,295.7704433
10870,1.4,295.7264316
10880,1.4,295.6824135
10890,1.4,295.638389
10900,1.4,295.5943581
10910,1.4,295.5503208
10920,1.4,295.506277
10930,1.4,295.4622268
10940,1.4,295.4181702
10950,1.4,295.3741072
10960,1.4,295.3300377
10970,1.4,295.2859618
10980,1.4,295.2418794
10990,1.4,295.1977906
11000,1.4,295.1536953
11010,1.4,295.1095936
11020,1.4,295.0695974
11030,1.4,295.0695974
11040,1.4,295.0695974
11050,1.4,295.0695974
11060,1.4,295.0695974
11070,1.4,295.0695974
11080,1.4,295.0695974
11090,1.4,295.0695974
11100,1.4,295.0695974
11110,1.4,295.0695974
11120,1.4,295.0695974
11130,1.4,295.0695974
11140,1.4,295.0695974
11150,1.4,295.0695974
11160,1.4,295.0695974
11170,1.4,295.0695974
11180,1.4,295.0695974
11190,1.4,295.0695974
11200,1.4,295.0695974
11210,1.4,295.0695974
11220,1.4,295.0695974
11230,1.4,295.0695974
11240,1.4,295.0695974
11250,1.4,295.0695974
11260,1.4,295.0695974
11270,1.4,295.0695974
11280,1.4,295.0695974
11290,1.4,295.0695974
11300,1.4,295.0695974
11310,1.4,295.0695974
11320,1.4,295.0695974
11330,1.4,295.0695974
11340,1.4,295.0695974
11350,1.4,295.0695974
11360,1.4,295.0695974
11370,1.4,295.0695974
11380,1.4,295.0695974
11390,1.4,295.0695974
11400,1.4,295.0695974
11410,1.4,295.0695974
11420,1.4,295.0695974
11430,1.4,295.0695974
11440,1.4,295.0695974
11450,1.4,295.0695974
11460,1.4,295.0695974
11470,1.4,295.0695974
11480,1.4,295.0695974
11490,1.4,295.0695974
11500,1.4,295.0695974
11510,1.4,295.0695974
11520,1.4,295.0695974
11530,1.4,295.0695974
11540,1.4,295.0695974
11550,1.4,295.0695974
11560,1.4,295.0695974
11570,1.4,295.0695974
11580,1.4,295.0695974
11590,1.4,295.0695974
11600,1.4,295.0695974
11610,1.4,295.0695974
11620,1.4,295.0695974
11630,1.4,295.0695974
11640,1.4,295.0695974
11650,1.4,295.0695974
11660,1.4,295.0695974
11670,1.4,295.0695974
11680,1.4,295.0695974
11690,1.4,295.0695974
11700,1.4,295.0695974
11710,1.4,295.0695974
11720,1.4,295.0695974
11730,1.4,295.0695974
11740,1.4,295.0695974
11750,1.4,295.0695974
11760,1.4,295.0695974
11770,1.4,295.0695974
11780,1.4,295.0695974
11790,1.4,295.0695974
11800,1.4,295.0695974
11810,1.4,295.0695974
11820,1.4,295.0695974
11830,1.4,295.0695974
11840,1.4,295.0695974
11850,1.4,295.0695974
11860,1.4,295.0695974
11870,1.4,295.0695974
11880,1.4,295.0695974
11890,1.4,295.0695974
11900,1.4,295.0695974
11910,1.4,295.0695974
11920,1.4,295.0695974
11930,1.4,295.0695974
11940,1.4,295.0695974
11950,1.4,295.0695974
11960,1.4,295.0695974
11970,1.4,295.0695974
11980,1.4,295.0695974
11990,1.4,295.0695974
12000,1.4,295.0695974
12010,1.4,295.0695974
12020,1.4,295.0695974
12030,1.4,295.0695974
12040,1.4,295.0695974
12050,1.4,295.0695974
12060,1.4,295.0695974
12070,1.4,295.0695974
12080,1.4,295.0695974
12090,1.4,295.0695974
12100,1.4,295.0695974
12110,1.4,295.0695974
12120,1.4,295.0695974
12130,1.4,295.0695974
12140,1.4,295.0695974
12150,1.4,295.0695974
12160,1.4,295.0695974
12170,1.4,295.0695974
12180,1.4,295.0695974
12190,1.4,295.0695974
12200,1.4,295.0695974
12210,1.4,295.0695974
12220,1.4,295.0695974
12230,1.4,295.0695974
12240,1.4,295.0695974
12250,1.4,295.0695974
12260,1.4,295.0695974
12270,1.4,295.0695974
12280,1.4,295.0695974
12290,1.4,295.0695974
12300,1.4,295.0695974
12310,1.4,295.0695974
12320,1.4,295.0695974
12330,1.4,295.0695974
12340,1.4,295.0695974
12350,1.4,295.0695974
12360,1.4,295.0695974
12370,1.4,295.0695974
12380,1.4,295.0695974
12390,1.4,295.0695974
12400,1.4,295.0695974
12410,1.4,295.0695974
12420,1.4,295.0695974
12430,1.4,295.0695974
12440,1.4,295.0695974
12450,1.4,295.0695974
12460,1.4,295.0695974
12470,1.4,295.0695974
12480,1.4,295.0695974
12490,1.4,295.0695974
12500,1.4,295.0695974
12510,1.4,295.0695974
12520,1.4,295.0695974
12530,1.4,295.0695974
12540,1.4,295.0695974
12550,1.4,295.0695974
12560,1.4,295.0695974
12570,1.4,295.0695974
12580,1.4,295.0695974
12590,1.4,295.0695974
12600,1.4,295.0695974
12610,1.4,295.0695974
12620,1.4,295.0695974
12630,1.4,295.0695974
12640,1.4,295.0695974
12650,1.4,295.0695974
12660,1.4,295.0695974
12670,1.4,295.0695974
12680,1.4,295.0695974
12690,1.4,295.0695974
12700,1.4,295.0695974
12710,1.4,295.0695974
12720,1.4,295.0695974
12730,1.4,295.0695974
12740,1.4,295.0695974
12750,1.4,295.0695974
12760,1.4,295.0695974
12770,1.4,295.0695974
12780,1.4,295.0695974
12790,1.4,295.0695974
12800,1.4,295.0695974
12810,1.4,295.0695974
12820,1.4,295.0695974
12830,1.4,295.0695974
12840,1.4,295.0695974
12850,1.4,295.0695974
12860,1.4,295.0695974
12870,1.4,295.0695974
12880,1.4,295.0695974
12890,1.4,295.0695974
12900,1.4,295.0695974
12910,1.4,295.0695974
12920,1.4,295.0695974
12930,1.4,295.0695974
12940,1.4,295.0695974
12950,1.4,295.0695974
12960,1.4,295.0695974
12970,1.4,295.0695974
12980,1.4,295.0695974
12990,1.4,295.0695974
13000,1.4,295.0695974
13010,1.4,295.0695974
13020,1.4,295.0695974
13030,1.4,295.0695974
13040,1.4,295.0695974
13050,1.4,295.0695974
13060,1.4,295.0695974
13070,1.4,295.0695974
13080,1.4,295.0695974
13090,1.4,295.0695974
13100,1.4,295.0695974
13110,1.4,295.0695974
13120,1.4,295.0695974
13130,1.4,295.0695974
13140,1.4,295.0695974
13150,1.4,295.0695974
13160,1.4,295.0695974
13170,1.4,295.0695974
13180,1.4,295.0695974
13190,1.4,295.0695974
13200,1.4,295.0695974
13210,1.4,295.0695974
13220,1.4,295.0695974
13230,1.4,295.0695974
13240,1.4,295.0695974
13250,1.4,295.0695974
13260,1.4,295.0695974
13270,1.4,295.0695974
13280,1.4,295.0695974
13290,1.4,295.0695974
13300,1.4,295.0695974
13310,1.4,295.0695974
13320,1.4,295.0695974
13330,1.4,295.0695974
13340,1.4,295.0695974
13350,1.4,295.0695974
13360,1.4,295.0695974
13370,1.4,295.0695974
13380,1.4,295.0695974
13390,1.4,295.0695974
13400,1.4,295.0695974
13410,1.4,295.0695974
13420,1.4,295.0695974
13430,1.4,295.0695974
13440,1.4,295.0695974
13450,1.4,295.0695974
13460,1.4,295.0695974
13470,1.4,295.0695974
13480,1.4,295.0695974
13490,1.4,295.0695974
13500,1.4,295.0695974
13510,1.4,295.0695974
13520,1.4,295.0695974
13530,1.4,295.0695974
13540,1.4,295.0695974
13550,1.4,295.0695974
13560,1.4,295.0695974
13570,1.4,295.0695974
13580,1.4,295.0695974
13590,1.4,295.0695974
13600,1.4,295.0695974
13610,1.4,295.0695974
13620,1.4,295.0695974
13630,1.4,295.0695974
13640,1.4,295.0695974
13650,1.4,295.0695974
13660,1.4,295.0695974
13670,1.4,295.0695974
13680,1.4,295.0695974
13690,1.4,295.0695974
13700,1.4,295.0695974
13710,1.4,295.0695974
13720,1.4,295.0695974
13730,1.4,295.0695974
13740,1.4,295.0695974
13750,1.4,295.0695974
13760,1.4,295.0695974
13770,1.4,295.0695974
13780,1.4,295.0695974
13790,1.4,295.0695974
13800,1.4,295.0695974
13810,1.4,295.0695974
13820,1.4,295.0695974
13830,1.4,295.0695974
13840,1.4,295.0695974
13850,1.4,295.0695974
13860,1.4,295.0695974
13870,1.4,295.0695974
13880,1.4,295.0695974
13890,1.4,295.0695974
13900,1.4,295.0695974
13910,1.4,295.0695974
13920,1.4,295.0695974
13930,1.4,295.0695974
13940,1.4,295.0695974
13950,1.4,295.0695974
13960,1.4,295.0695974
13970,1.4,295.0695974
13980,1.4,295.0695974
13990,1.4,295.0695974
14000,1.4,295.0695974
14010,1.4,295.0695974
14020,1.4,295.0695974
14030,1.4,295.0695974
14040,1.4,295.0695974
14050,1.4,295.0695974
14060,1.4,295.0695974
14070,1.4,295.0695974
14080,1.4,295.0695974
14090,1.4,295.0695974
14100,1.4,295.0695974
14110,1.4,295.0695974
14120,1.4,295.0695974
14130,1.4,295.0695974
14140,1.4,295.0695974
14150,1.4,295.0695974
14160,1.4,295.0695974
14170,1.4,295.0695974
14180,1.4,295.0695974
14190,1.4,295.0695974
14200,1.4,295.0695974
14210,1.4,295.0695974
14220,1.4,295.0695974
14230,1.4,295.0695974
14240,1.4,295.0695974
14250,1.4,295.0695974
14260,1.4,295.0695974
14270,1.4,295.0695974
14280,1.4,295.0695974
14290,1.4,295.0695974
14300,1.4,295.0695974
14310,1.4,295.0695974
14320,1.4,295.0695974
14330,1.4,295.0695974
14340,1.4,295.0695974
14350,1.4,295.0695974
14360,1.4,295.0695974
14370,1.4,295.0695974
14380,1.4,295.0695974
14390,1.4,295.0695974
14400,1.4,295.0695974
14410,1.4,295.0695974
14420,1.4,295.0695974
14430,1.4,295.0695974
14440,1.4,295.0695974
14450,1.4,295.0695974
14460,1.4,295.0695974
14470,1.4,295.0695974
14480,1.4,295.0695974
14490,1.4,295.0695974
14500,1.4,295.0695974
14510,1.4,295.0695974
14520,1.4,295.0695974
14530,1.4,295.0695974
14540,1.4,295.0695974
14550,1.4,295.0695974
14560,1.4,295.0695974
14570,1.4,295.0695974
14580,1.4,295.0695974
14590,1.4,295.0695974
14600,1.4,295.0695974
14610,1.4,295.0695974
14620,1.4,295.0695974
14630,1.4,295.0695974
14640,1.4,295.0695974
14650,1.4,295.0695974
14660,1.4,295.0695974
14670,1.4,295.0695974
14680,1.4,295.0695974
14690,1.4,295.0695974
14700,1.4,295.0695974
14710,1.4,295.0695974
14720,1.4,295.0695974
14730,1.4,295.0695974
14740,1.4,295.0695974
14750,1.4,295.0695974
14760,1.4,295.0695974
14770,1.4,295.0695974
14780,1.4,295.0695974
14790,1.4,295.0695974
14800,1.4,295.0695974
14810,1.4,295.0695974
14820,1.4,295.0695974
14830,1.4,295.0695974
14840,1.4,295.0695974
14850,1.4,295.0695974
14860,1.4,295.0695974
14870,1.4,295.0695974
14880,1.4,295.0695974
14890,1.4,295.0695974
14900,1.4,295.0695974
14910,1.4,295.0695974
14920,1.4,295.0695974
14930,1.4,295.0695974
14940,1.4,295.0695974
14950,1.4,295.0695974
14960,1.4,295.0695974
14970,1.4,295.0695974
14980,1.4,295.0695974
14990,1.4,295.0695974
15000,1.4,295.0695974
15010,1.4,295.0695974
15020,1.4,295.0695974
15030,1.4,295.0695974
15040,1.4,295.0695974
15050,1.4,295.0695974
15060,1.4,295.0695974
15070,1.4,295.0695974
15080,1.4,295.0695974
15090,1.4,295.0695974
15100,1.4,295.0695974
15110,1.4,295.0695974
15120,1.4,295.0695974
15130,1.4,295.0695974
15140,1.4,295.0695974
15150,1.4,295.0695974
15160,1.4,295.0695974
15170,1.4,295.0695974
15180,1.4,295.0695974
15190,1.4,295.0695974
15200,1.4,295.0695974
15210,1.4,295.0695974
15220,1.4,295.0695974
15230,1.4,295.0695974
15240,1.4,295.0695974
15250,1.4,295.0695974
15260,1.4,295.0695974
15270,1.4,295.0695974
15280,1.4,295.0695974
15290,1.4,295.0695974
15300,1.4,295.0695974
15310,1.4,295.0695974
15320,1.4,295.0695974
15330,1.4,295.0695974
15340,1.4,295.0695974
15350,1.4,295.0695974
15360,1.4,295.0695974
15370,1.4,295.0695974
15380,1.4,295.0695974
15390,1.4,295.0695974
15400,1.4,295.0695974
15410,1.4,295.0695974
15420,1.4,295.0695974
15430,1.4,295.0695974
15440,1.4,295.0695974
15450,1.4,295.0695974
15460,1.4,295.0695974
15470,1.4,295.0695974
15480,1.4,295.0695974
15490,1.4,295.0695974
15500,1.4,295.0695974
15510,1.4,295.0695974
15520,1.4,295.0695974
15530,1.4,295.0695974
15540,1.4,295.0695974
15550,1.4,295.0695974
15560,1.4,295.0695974
15570,1.4,295.0695974
15580,1.4,295.0695974
15590,1.4,295.0695974
15600,1.4,295.0695974
15610,1.4,295.0695974
15620,1.4,295.0695974
15630,1.4,295.0695974
15640,1.4,295.0695974
15650,1.4,295.0695974
15660,1.4,295.0695974
15670,1.4,295.0695974
15680,1.4,295.0695974
15690,1.4,295.0695974
15700,1.4,295.0695974
15710,1.4,295.0695974
15720,1.4,295.0695974
15730,1.4,295.0695974
15740,1.4,295.0695974
15750,1.4,295.0695974
15760,1.4,295.0695974
15770,1.4,295.0695974
15780,1.4,295.0695974
15790,1.4,295.0695974
15800,1.4,295.0695974
15810,1.4,295.0695974
15820,1.4,295.0695974
15830,1.4,295.0695974
15840,1.4,295.0695974
15850,1.4,295.0695974
15860,1.4,295.0695974
15870,1.4,295.0695974
15880,1.4,295.0695974
15890,1.4,295.0695974
15900,1.4,295.0695974
15910,1.4,295.0695974
15920,1.4,295.0695974
15930,1.4,295.0695974
15940,1.4,295.0695974
15950,1.4,295.0695974
15960,1.4,295.0695974
15970,1.4,295.0695974
15980,1.4,295.0695974
15990,1.4,295.0695974
16000,1.4,295.0695974
16010,1.4,295.0695974
16020,1.4,295.0695974
16030,1.4,295.0695974
16040,1.4,295.0695974
16050,1.4,295.0695974
16060,1.4,295.0695974
16070,1.4,295.0695974
16080,1.4,295.0695974
16090,1.4,295.0695974
16100,1.4,295.0695974
16110,1.4,295.0695974
16120,1.4,295.0695974
16130,1.4,295.0695974
16140,1.4,295.0695974
16150,1.4,295.0695974
16160,1.4,295.0695974
16170,1.4,295.0695974
16180,1.4,295.0695974
16190,1.4,295.0695974
16200,1.4,295.0695974
16210,1.4,295.0695974
16220,1.4,295.0695974
16230,1.4,295.0695974
16240,1.4,295.0695974
16250,1.4,295.0695974
16260,1.4,295.0695974
16270,1.4,295.0695974
16280,1.4,295.0695974
16290,1.4,295.0695974
16300,1.4,295.0695974
16310,1.4,295.0695974
16320,1.4,295.0695974
16330,1.4,295.0695974
16340,1.4,295.0695974
16350,1.4,295.0695974
16360,1.4,295.0695974
16370,1.4,295.0695974
16380,1.4,295.0695974
16390,1.4,295.0695974
16400,1.4,295.0695974
16410,1.4,295.0695974
16420,1.4,295.0695974
16430,1.4,295.0695974
16440,1.4,295.0695974
16450,1.4,295.0695974
16460,1.4,295.0695974
16470,1.4,295.0695974
16480,1.4,295.0695974
16490,1.4,295.0695974
16500,1.4,295.0695974
16510,1.4,295.0695974
16520,1.4,295.0695974
16530,1.4,295.0695974
16540,1.4,295.0695974
16550,1.4,295.0695974
16560,1.4,295.0695974
16570,1.4,295.0695974
16580,1.4,295.0695974
16590,1.4,295.0695974
16600,1.4,295.0695974
16610,1.4,295.0695974
16620,1.4,295.0695974
16630,1.4,295.0695974
16640,1.4,295.0695974
16650,1.4,295.0695974
16660,1.4,295.0695974
16670,1.4,295.0695974
16680,1.4,295.0695974
16690,1.4,295.0695974
16700,1.4,295.0695974
16710,1.4,295.0695974
16720,1.4,295.0695974
16730,1.4,295.0695974
16740,1.4,295.0695974
16750,1.4,295.0695974
16760,1.4,295.0695974
16770,1.4,295.0695974
16780,1.4,295.0695974
16790,1.4,295.0695974
16800,1.4,295.0695974
16810,1.4,295.0695974
16820,1.4,295.0695974
16830,1.4,295.0695974
16840,1.4,295.0695974
16850,1.4,295.0695974
16860,1.4,295.0695974
16870,1.4,295.0695974
16880,1.4,295.0695974
16890,1.4,295.0695974
16900,1.4,295.0695974
16910,1.4,295.0695974
16920,1.4,295.0695974
16930,1.4,295.0695974
16940,1.4,295.0695974
16950,1.4,295.0695974
16960,1.4,295.0695974
16970,1.4,295.0695974
16980,1.4,295.0695974
16990,1.4,295.0695974
17000,1.4,295.0695974
17010,1.4,295.0695974
17020,1.4,295.0695974
17030,1.4,295.0695974
17040,1.4,295.0695974
17050,1.4,295.0695974
17060,1.4,295.0695974
17070,1.4,295.0695974
17080,1.4,295.0695974
17090,1.4,295.0695974
17100,1.4,295.0695974
17110,1.4,295.0695974
17120,1.4,295.0695974
17130,1.4,295.0695974
17140,1.4,295.0695974
17150,1.4,295.0695974
17160,1.4,295.0695974
17170,1.4,295.0695974
17180,1.4,295.0695974
17190,1.4,295.0695974
17200,1.4,295.0695974
17210,1.4,295.0695974
17220,1.4,295.0695974
17230,1.4,295.0695974
17240,1.4,295.0695974
17250,1.4,295.0695974
17260,1.4,295.0695974
17270,1.4,295.0695974
17280,1.4,295.0695974
17290,1.4,295.0695974
17300,1.4,295.0695974
17310,1.4,295.0695974
17320,1.4,295.0695974
17330,1.4,295.0695974
17340,1.4,295.0695974
17350,1.4,295.0695974
17360,1.4,295.0695974
17370,1.4,295.0695974
17380,1.4,295.0695974
17390,1.4,295.0695974
17400,1.4,295.0695974
17410,1.4,295.0695974
17420,1.4,295.0695974
17430,1.4,295.0695974
17440,1.4,295.0695974
17450,1.4,295.0695974
17460,1.4,295.0695974
17470,1.4,295.0695974
17480,1.4,295.0695974
17490,1.4,295.0695974
17500,1.4,295.0695974
17510,1.4,295.0695974
17520,1.4,295.0695974
17530,1.4,295.0695974
17540,1.4,295.0695974
17550,1.4,295.0695974
17560,1.4,295.0695974
17570,1.4,295.0695974
17580,1.4,295.0695974
17590,1.4,295.0695974
17600,1.4,295.0695974
17610,1.4,295.0695974
17620,1.4,295.0695974
17630,1.4,295.0695974
17640,1.4,295.0695974
17650,1.4,295.0695974
17660,1.4,295.0695974
17670,1.4,295.0695974
17680,1.4,295.0695974
17690,1.4,295.0695974
17700,1.4,295.0695974
17710,1.4,295.0695974
17720,1.4,295.0695974
17730,1.4,295.0695974
17740,1.4,295.0695974
17750,1.4,295.0695974
17760,1.4,295.0695974
17770,1.4,295.0695974
17780,1.4,295.0695974
17790,1.4,295.0695974
17800,1.4,295.0695974
17810,1.4,295.0695974
17820,1.4,295.0695974
17830,1.4,295.0695974
17840,1.4,295.0695974
17850,1.4,295.0695974
17860,1.4,295.0695974
17870,1.4,295.0695974
17880,1.4,295.0695974
17890,1.4,295.0695974
17900,1.4,295.0695974
17910,1.4,295.0695974
17920,1.4,295.0695974
17930,1.4,295.0695974
17940,1.4,295.0695974
17950,1.4,295.0695974
17960,1.4,295.0695974
17970,1.4,295.0695974
17980,1.4,295.0695974
17990,1.4,295.0695974
18000,1.4,295.0695974
18010,1.4,295.0695974
18020,1.4,295.0695974
18030,1.4,295.0695974
18040,1.4,295.0695974
18050,1.4,295.0695974
18060,1.4,295.0695974
18070,1.4,295.0695974
18080,1.4,295.0695974
18090,1.4,295.0695974
18100,1.4,295.0695974
18110,1.4,295.0695974
18120,1.4,295.0695974
18130,1.4,295.0695974
18140,1.4,295.0695974
18150,1.4,295.0695974
18160,1.4,295.0695974
18170,1.4,295.0695974
18180,1.4,295.0695974
18190,1.4,295.0695974
18200,1.4,295.0695974
18210,1.4,295.0695974
18220,1.4,295.0695974
18230,1.4,295.0695974
18240,1.4,295.0695974
18250,1.4,295.0695974
18260,1.4,295.0695974
18270,1.4,295.0695974
18280,1.4,295.0695974
18290,1.4,295.0695974
18300,1.4,295.0695974
18310,1.4,295.0695974
18320,1.4,295.0695974
18330,1.4,295.0695974
18340,1.4,295.0695974
18350,1.4,295.0695974
18360,1.4,295.0695974
18370,1.4,295.0695974
18380,1.4,295.0695974
18390,1.4,295.0695974
18400,1.4,295.0695974
18410,1.4,295.0695974
18420,1.4,295.0695974
18430,1.4,295.0695974
18440,1.4,295.0695974
18450,1.4,295.0695974
18460,1.4,295.0695974
18470,1.4,295.0695974
18480,1.4,295.0695974
18490,1.4,295.0695974
18500,1.4,295.0695974
18510,1.4,295.0695974
18520,1.4,295.0695974
18530,1.4,295.0695974
18540,1.4,295.0695974
18550,1.4,295.0695974
18560,1.4,295.0695974
18570,1.4,295.0695974
18580,1.4,295.0695974
18590,1.4,295.0695974
18600,1.4,295.0695974
18610,1.4,295.0695974
18620,1.4,295.0695974
18630,1.4,295.0695974
18640,1.4,295.0695974
18650,1.4,295.0695974
18660,1.4,295.0695974
18670,1.4,295.0695974
18680,1.4,295.0695974
18690,1.4,295.0695974
18700,1.4,295.0695974
18710,1.4,295.0695974
18720,1.4,295.0695974
18730,1.4,295.0695974
18740,1.4,295.0695974
18750,1.4,295.0695974
18760,1.4,295.0695974
18770,1.4,295.0695974
18780,1.4,295.0695974
18790,1.4,295.0695974
18800,1.4,295.0695974
18810,1.4,295.0695974
18820,1.4,295.0695974
18830,1.4,295.0695974
18840,1.4,295.0695974
18850,1.4,295.0695974
18860,1.4,295.0695974
18870,1.4,295.0695974
18880,1.4,295.0695974
18890,1.4,295.0695974
18900,1.4,295.0695974
18910,1.4,295.0695974
18920,1.4,295.0695974
18930,1.4,295.0695974
18940,1.4,295.0695974
18950,1.4,295.0695974
18960,1.4,295.0695974
18970,1.4,295.0695974
18980,1.4,295.0695974
18990,1.4,295.0695974
19000,1.4,295.0695974
19010,1.4,295.0695974
19020,1.4,295.0695974
19030,1.4,295.0695974
19040,1.4,295.0695974
19050,1.4,295.0695974
19060,1.4,295.0695974
19070,1.4,295.0695974
19080,1.4,295.0695974
19090,1.4,295.0695974
19100,1.4,295.0695974
19110,1.4,295.0695974
19120,1.4,295.0695974
19130,1.4,295.0695974
19140,1.4,295.0695974
19150,1.4,295.0695974
19160,1.4,295.0695974
19170,1.4,295.0695974
19180,1.4,295.0695974
19190,1.4,295.0695974
19200,1.4,295.0695974
19210,1.4,295.0695974
19220,1.4,295.0695974
19230,1.4,295.0695974
19240,1.4,295.0695974
19250,1.4,295.0695974
19260,1.4,295.0695974
19270,1.4,295.0695974
19280,1.4,295.0695974
19290,1.4,295.0695974
19300,1.4,295.0695974
19310,1.4,295.0695974
19320,1.4,295.0695974
19330,1.4,295.0695974
19340,1.4,295.0695974
19350,1.4,295.0695974
19360,1.4,295.0695974
19370,1.4,295.0695974
19380,1.4,295.0695974
19390,1.4,295.0695974
19400,1.4,295.0695974
19410,1.4,295.0695974
19420,1.4,295.0695974
19430,1.4,295.0695974
19440,1.4,295.0695974
19450,1.4,295.0695974
19460,1.4,295.0695974
19470,1.4,295.0695974
19480,1.4,295.0695974
19490,1.4,295.0695974
19500,1.4,295.0695974
19510,1.4,295.0695974
19520,1.4,295.0695974
19530,1.4,295.0695974
19540,1.4,295.0695974
19550,1.4,295.0695974
19560,1.4,295.0695974
19570,1.4,295.0695974
19580,1.4,295.0695974
19590,1.4,295.0695974
19600,1.4,295.0695974
19610,1.4,295.0695974
19620,1.4,295.0695974
19630,1.4,295.0695974
19640,1.4,295.0695974
19650,1.4,295.0695974
19660,1.4,295.0695974
19670,1.4,295.0695974
19680,1.4,295.0695974
19690,1.4,295.0695974
19700,1.4,295.0695974
19710,1.4,295.0695974
19720,1.4,295.0695974
19730,1.4,295.0695974
19740,1.4,295.0695974
19750,1.4,295.0695974
19760,1.4,295.0695974
19770,1.4,295.0695974
19780,1.4,295.0695974
19790,1.4,295.0695974
19800,1.4,295.0695974
19810,1.4,295.0695974
19820,1.4,295.0695974
19830,1.4,295.0695974
19840,1.4,295.0695974
19850,1.4,295.0695974
19860,1.4,295.0695974
19870,1.4,295.0695974
19880,1.4,295.0695974
19890,1.4,295.0695974
19900,1.4,295.0695974
19910,1.4,295.0695974
19920,1.4,295.0695974
19930,1.4,295.0695974
19940,1.4,295.0695974
19950,1.4,295.0695974
19960,1.4,295.0695974
19970,1.4,295.0695974
19980,1.4,295.0695974
19990,1.4,295.0695974
20000,1.4,295.0695974
20010,1.4,295.0695974
20020,1.4,295.0695974
20030,1.4,295.0695974
20040,1.4,295.0695974
20050,1.4,295.0695974
20060,1.4,295.0695974
20070,1.4,295.0742505
20080,1.4,295.0810174
20090,1.4,295.087784
20100,1.4,295.0945505
20110,1.4,295.1013168
20120,1.4,295.1080829
20130,1.4,295.1148489
20140,1.4,295.1216146
20150,1.4,295.1283802
20160,1.4,295.1351457
20170,1.4,295.1419109
20180,1.4,295.148676
20190,1.4,295.1554409
20200,1.4,295.1622056
20210,1.4,295.1689701
20220,1.4,295.1757345
20230,1.4,295.1824987
20240,1.4,295.1892627
20250,1.4,295.1960265
20260,1.4,295.2027901
20270,1.4,295.2095536
20280,1.4,295.2163169
20290,1.4,295.2230801
20300,1.4,295.229843
20310,1.4,295.2366058
20320,1.4,295.2433684
20330,1.4,295.2501308
20340,1.4,295.2568931
20350,1.4,295.2636551
20360,1.4,295.270417
20370,1.4,295.2771787
20380,1.4,295.2839403
20390,1.4,295.2907016
20400,1.4,295.2974628
20410,1.4,295.3042239
20420,1.4,295.3109847
20430,1.4,295.3177454
20440,1.4,295.3245058
20450,1.4,295.3312662
20460,1.4,295.3380263
20470,1.4,295.3447862
20480,1.4,295.351546
20490,1.4,295.3583056
20500,1.4,295.3650651
20510,1.4,295.3718243
20520,1.4,295.3785834
20530,1.4,295.3853423
20540,1.4,295.392101
20550,1.4,295.3988596
20560,1.4,295.405618
20570,1.4,295.4123762
20580,1.4,295.4191342
20590,1.4,295.425892
20600,1.4,295.4326497
20610,1.4,295.4394072
20620,1.4,295.4461645
20630,1.4,295.4529217
20640,1.4,295.4596786
20650,1.4,295.4664354
20660,1.4,295.4731921
20670,1.4,295.4799485
20680,1.4,295.4867048
20690,1.4,295.4934609
20700,1.4,295.5002168
20710,1.4,295.5069725
20720,1.4,295.5137281
20730,1.4,295.5204835
20740,1.4,295.5272387
20750,1.4,295.5339937
20760,1.4,295.5407486
20770,1.4,295.5475033
20780,1.4,295.5542578
20790,1.4,295.5610121
20800,1.4,295.5677663
20810,1.4,295.5745203
20820,1.4,295.5812741
20830,1.4,295.5880277
20840,1.4,295.5947812
20850,1.4,295.6015344
20860,1.4,295.6082875
20870,1.4,295.6150405
20880,1.4,295.6217932
20890,1.4,295.6285458
20900,1.4,295.6352982
20910,1.4,295.6420504
20920,1.4,295.6488025
20930,1.4,295.6555544
20940,1.4,295.6623061
20950,1.4,295.6690576
20960,1.4,295.675809
20970,1.4,295.6825601
20980,1.4,295.6893111
20990,1.4,295.696062
21000,1.4,295.7028126
